@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
139.500275,97.326523,865.326675,-1136.680603,289660.78125,-249.079634,-887.600964,-0.084531,431714908150.875,246367.708862,137.521499,90.675216,804.772743,-1059.143755,252136.942977,-237.384045,-821.759718,-0.08504,313368476183.8047,207222.056631,127.42907,61.890744,479.245113,-640.843377,93956.82408,-169.827738,-471.015643,-0.117568,28261169716.345703,55745.727907,10.09243,117.581807,61.960263,181.526451,-238.99481,12197.487321,-55.175698,-183.819109,0.199441,468021219.965576,8978.6116,19.939692,9.847263,110.306039,50.181072,56.618747,-34.656561,-977.83858,33.691171,-68.347731,0.069506,7095021.291931,5244.910829,27.215461,17.123031,7.275768,107.937054,27.463285,6.017095,-4.876943,-0.22825,1.46827,-6.345213,-1.268987,703.628914,39.91984,29.584446,19.492016,9.644753,2.368985,111.863258,126.837959,102.332288,1118.632579,8.809992,109.475779,'class 2'
140.278115,95.356694,837.671909,-1080.238146,249944.15812,-197.59684,-882.641283,0.079368,500179039539.7783,293765.263047,138.109363,88.800163,778.64977,-1006.099157,217438.658527,-188.669591,-817.429585,0.081645,363206144389.60406,247807.898447,127.54744,59.421953,459.196459,-603.426879,79623.736463,-136.924007,-466.502874,0.063918,32302417372.766777,67666.618929,10.561922,118.201443,61.287353,174.708586,-222.504009,9600.220754,-36.720709,-185.783298,0.084443,542924291.83388,11494.96932,19.90792,9.345998,111.424763,50.736889,58.854625,-32.811498,-1150.368396,37.390548,-70.202044,0.022226,7225541.057794,5812.007192,26.684599,16.122677,6.776679,108.862431,27.290782,7.053312,-6.057208,-0.732035,1.642719,-7.699927,-1.378609,1155.394544,53.399383,29.246932,18.68501,9.339012,2.562332,112.884409,128.736076,102.419366,1128.844079,9.49221,110.11758,'class 2'
140.667053,94.371735,823.843893,-1052.015625,230084.9375,-171.854265,-880.161329,0.161321,534412672277.75,317465.125,138.403308,87.862594,765.587686,-979.575643,200088.722109,-164.31125,-815.264419,0.164992,388126119203.6094,268101.748306,127.606629,58.187501,449.171673,-584.717773,72456.864591,-120.471387,-464.246386,0.154665,34323133699.20703,73627.337292,10.796679,118.511275,60.950882,171.299498,-214.258232,8301.528023,-27.492793,-186.765438,0.026941,580377542.189453,12753.205775,19.892033,9.095354,111.984151,51.01481,59.972615,-31.888923,-1236.637253,39.240321,-71.129242,-0.001416,7290803.928131,6095.568353,26.419157,15.622477,6.527124,109.325141,27.204527,7.571445,-6.647367,-0.983939,1.729947,-8.377314,-1.433422,1381.2877,60.139464,29.078167,18.281488,9.186134,2.65901,113.395007,129.685178,102.462907,1133.950062,9.833335,110.438495,'class 2'
130.500122,84.854778,737.372331,-722.34845,55904.021729,104.952186,-827.3006,0.12222,403046789792.27734,529664.338501,129.755901,79.773505,683.690873,-673.46095,49586.877067,93.301376,-766.762348,0.121896,292765764463.6211,450394.331033,124.956185,57.928335,397.159727,-403.733173,19134.709583,37.97721,-441.710392,0.090781,25870941229.69287,138096.288452,4.799716,118.832054,60.562053,168.059845,-155.927573,-291.519316,36.961515,-192.889088,-0.015043,506099769.695313,28942.205367,10.923847,6.124131,113.839298,51.749543,63.836314,-29.348864,-1584.033682,45.667882,-75.016746,-0.061146,7417053.897255,7339.003132,15.916603,11.116887,4.992756,110.661787,26.734945,9.641398,-8.824806,-1.913921,2.187902,-11.012708,-1.458861,7392.09219,101.926948,19.094114,14.294398,8.170267,3.177511,114.540108,131.441966,103.047458,1145.401066,10.740529,111.695072,'class 2'
123.722271,78.510237,679.725502,-502.573686,-60214.816926,289.487005,-792.060652,0.096153,315470871124.8228,671128.322233,123.991051,74.380862,629.093831,-469.387601,-50746.15531,265.040506,-734.428128,0.093166,229193164692.65417,571920.865142,123.189249,57.75556,362.485626,-283.078614,-16412.851335,143.607997,-426.686626,0.048192,20236232230.164772,181074.933413,0.801802,119.045903,60.302838,165.900108,-117.041061,-6020.130129,79.930398,-196.97146,-0.043032,456582010.291794,39734.707079,4.945148,4.143346,115.076043,52.239357,66.412075,-27.655516,-1815.627768,49.952856,-77.608376,-0.100966,7501219.259056,8167.947003,8.915008,8.113206,3.96986,111.55287,26.421896,11.021346,-10.27641,-2.533899,2.4932,-12.76961,-1.47582,11399.234039,129.784845,12.438181,11.636379,7.493033,3.523173,115.303496,132.61314,103.437153,1153.034952,11.345315,112.532778,'class 2'
120.333191,75.337822,650.900769,-392.681274,-118276.894043,381.758638,-774.439872,0.083119,271680907306.8047,741863.552002,121.108494,71.684417,601.79406,-367.346256,-100914.967975,350.914001,-718.260278,0.078801,197405409723.6328,632686.913761,122.305741,57.669168,345.147781,-222.748573,-34187.445426,196.425808,-419.174399,0.026897,17418748760.17871,202565.239612,-1.197247,119.152833,60.173224,164.820191,-97.596914,-8884.566655,101.415822,-199.012739,-0.057027,431821997.201172,45131.20496,1.955661,3.152908,115.694445,52.484276,67.700014,-26.808804,-1931.430112,52.095442,-78.90425,-0.120876,7543303.866379,8582.437912,5.41405,6.611296,3.458389,111.998432,26.265364,11.711352,-11.002246,-2.843902,2.645856,-13.648102,-1.484299,13402.896681,143.714432,9.110062,10.307308,7.154401,3.696012,115.685208,133.198754,103.63201,1156.85207,11.647722,112.95165,'class 2'
122.888816,66.655908,612.575036,-268.237901,-117941.238276,419.413156,-687.651028,0.089173,191786672473.6652,677372.809424,122.883506,63.250333,568.295711,-246.159569,-102678.572278,391.911674,-638.071257,0.081917,138406318935.67343,583611.293176,121.753373,56.414602,342.171378,-131.099563,-40801.751802,250.271945,-381.371522,0.021064,12021845565.237045,210034.453592,1.130133,119.661558,60.838349,177.560057,-60.286084,-12829.449888,137.999654,-198.285739,-0.063447,297747790.869218,57832.854098,3.221948,2.091815,117.104206,52.842523,69.543104,-27.510271,-2112.008892,54.467218,-81.977493,-0.157486,8532323.11705,9339.628622,5.7793,4.649166,2.557352,112.83217,25.803523,13.344109,-12.677165,-3.455769,2.985874,-15.663038,-1.498947,30382.640024,191.037803,10.051336,8.921203,6.829388,4.272036,116.667212,135.325428,104.656525,1166.672114,12.003603,113.440352,'class 2'
124.166687,62.314752,593.411293,-206.013367,-117773.40271,438.241276,-644.25462,0.0922,151837726395.27734,645125.962036,123.771053,59.033099,551.54577,-185.563451,-103560.414796,412.411449,-597.974911,0.083475,108905423139.0664,559072.359614,121.477176,55.78729,340.683108,-85.272961,-44109.056381,277.196245,-362.469218,0.018148,9323270440.570175,213769.231542,2.293876,119.915933,61.170927,183.930281,-41.629814,-14801.981796,156.292407,-197.922222,-0.066657,230707618.941366,64183.969389,3.85512,1.561244,117.80912,53.021655,70.464691,-27.861021,-2202.302415,55.65316,-83.514185,-0.175791,9026855.379585,9718.241307,5.961933,3.668057,2.106813,113.249058,25.572592,14.160525,-13.514662,-3.761717,3.15589,-16.670552,-1.506271,38872.900337,214.700572,10.521994,8.228118,6.666874,4.560061,117.158237,136.388814,105.168807,1171.58236,12.181552,113.684714,'class 2'
126.722312,53.632838,555.085561,-81.569994,-117437.746943,475.895794,-557.465776,0.098254,71943491562.13785,580635.219458,125.546065,50.599015,518.047421,-64.376763,-105324.0191,453.409121,-517.78589,0.086591,49906332351.107025,509996.739029,120.924809,54.532723,337.706704,6.376049,-50723.362757,331.042382,-324.66634,0.012315,3926367245.628511,221238.445522,4.621256,120.424658,61.836052,196.670148,-4.318983,-18746.865029,192.876238,-197.195221,-0.073076,96633412.609413,76885.618527,5.121407,0.500151,119.218882,53.379903,72.307781,-28.562489,-2382.881194,58.024936,-86.587428,-0.2124,10015874.630257,10475.432017,6.327183,1.705927,1.205776,114.082796,25.110752,15.793282,-15.189582,-4.373584,3.495907,-18.685489,-1.520919,55852.64368,262.023944,11.463269,6.842012,6.341862,5.136086,118.140241,138.515488,106.193323,1181.402404,12.537433,114.173416,'class 2'
125.111291,51.732781,455.246758,55.100182,-85495.233304,452.910617,-397.810427,0.111208,24370984877.84905,413428.696722,124.231681,50.597511,429.395468,63.323146,-77946.868063,435.219498,-371.896355,0.097303,15981634223.92267,368477.97726,121.222517,59.306889,312.521083,88.807829,-43601.719625,346.35515,-257.547324,0.010479,1853577346.348761,189084.831069,3.009164,122.064123,65.351348,207.236475,30.693901,-21040.733609,222.57135,-191.877451,-0.092173,160249414.908924,85929.772686,2.167558,-0.841606,121.519134,53.547801,73.89305,-33.901216,-2460.918124,57.718621,-91.619841,-0.270412,14908188.382478,11155.187157,2.712547,-0.296617,0.544989,115.249378,24.281145,18.412372,-17.842802,-5.631826,4.057665,-21.900467,-1.1937,114214.295882,357.10441,8.982303,5.973139,6.814745,6.269756,119.858406,140.929752,107.312474,1198.584057,12.585352,115.796732,'class 2'
120.777886,55.394487,334.232324,166.770348,-37832.48892,390.189713,-223.419353,0.126097,12935469476.880299,210986.094672,120.928735,56.921202,321.540805,163.98037,-35557.730925,377.184516,-213.20415,0.111035,9345829473.711733,193005.557451,122.083387,67.409229,276.974513,143.716434,-27958.059353,328.937587,-185.221153,0.012101,2792269507.735129,135251.421031,-1.154652,124.141791,70.125498,213.530725,55.229197,-21522.745971,239.675149,-184.445957,-0.116004,356236666.778105,89969.392626,-3.213055,-2.058403,123.912178,53.530949,74.888588,-41.383298,-2442.532952,55.480203,-96.863502,-0.329972,21504961.275773,11606.907731,-2.983443,-1.828791,0.229612,116.373935,23.383117,21.116425,-20.566427,-7.060289,4.645286,-25.211713,-0.691877,189022.525199,464.232591,4.5548,5.709452,7.767855,7.538243,121.699145,142.9561,108.222793,1216.991447,12.390304,117.865196,'class 2'
119.333374,56.615092,293.892948,203.994873,-21944.422607,369.282107,-165.287221,0.131061,9123514681.8125,143503.167969,119.82772,59.029163,285.588154,197.533802,-21427.587341,357.838931,-160.305135,0.115613,7133827054.078125,134512.965851,122.370353,70.110092,265.125295,162.019861,-22743.346794,323.131555,-161.111693,0.012642,3105176443.734375,117306.403397,-2.542633,124.834368,71.71693,215.628873,63.407878,-21683.421661,245.376589,-181.968716,-0.123948,421567744.419922,91315.9737,-5.006648,-2.464015,124.709884,53.525332,75.220444,-43.877401,-2436.404375,54.73404,-98.611442,-0.349826,23703952.679382,11757.485851,-4.882164,-2.339532,0.124483,116.748799,23.083765,22.017804,-21.47433,-7.536458,4.841165,-26.315495,-0.524598,213959.362626,499.943074,3.078921,5.621554,8.085568,7.961085,122.312744,143.63157,108.526242,1223.127431,12.325286,118.554705,'class 2'
122.499847,76.110033,304.884411,297.001099,6754.603149,343.63174,-46.630637,0.475849,5915519295.871094,91296.743164,123.076485,77.10256,290.182596,279.188834,4443.723947,321.767792,-42.578966,0.405119,4262379612.402344,83953.982854,125.694871,82.14258,245.133993,187.362332,-10659.681739,290.663011,-103.300676,-0.020093,2488290992.355469,82846.510133,-2.618385,128.486047,77.918139,198.900692,46.710502,-19788.972417,226.361796,-179.651296,-0.198997,305204171.057007,82685.046242,-5.409562,-2.791177,127.286705,52.332419,77.075315,-58.579297,-1902.969831,45.9249,-104.504198,-0.422615,41295839.421478,11318.93124,-4.21022,-1.591835,1.199342,117.703469,22.051213,24.826794,-24.236588,-11.097447,5.538322,-29.77491,0.501423,383719.938768,647.340235,5.373016,7.991402,10.782578,9.583236,124.316295,144.337733,108.811324,1243.162943,12.036846,122.298111,'class 2'
124.610797,89.106462,312.211941,359.004303,25886.995046,326.531756,32.472545,0.705705,3776888338.660094,56492.991032,125.242296,89.151308,293.245511,333.624691,21691.001628,297.720733,35.903949,0.59812,2348110527.825701,50248.508502,127.911182,90.164116,231.806663,204.257054,-2604.027956,269.017645,-64.760586,-0.041915,2077040300.05285,59873.598502,-2.668886,130.920463,82.052216,187.748742,35.579088,-18526.025525,213.685461,-178.106373,-0.24903,227629639.19321,76931.182402,-5.678167,-3.009281,129.00456,51.537155,78.311877,-68.380412,-1547.352228,40.05223,-108.432642,-0.471139,53023584.962283,11026.56596,-3.762264,-1.093378,1.915904,118.339906,21.362856,26.699426,-26.078066,-13.471404,6.003086,-32.081152,1.185427,496891.929302,745.60351,6.90239,9.571276,12.580557,10.664654,125.651975,144.8085,109.001376,1256.519748,11.844555,124.793677,'class 2'
125.666321,95.604974,315.875874,390.007324,35453.628906,317.981373,72.025946,0.820638,2707523909.929688,39090.318359,126.325251,95.175957,294.777038,360.843866,30315.035234,285.696653,75.147203,0.694625,1390932170.726563,33394.999857,129.019388,94.175068,225.142692,212.704802,1423.983317,258.194467,-45.489659,-0.052827,1871405540.976563,48386.61687,-2.694138,132.137727,84.119349,182.172511,30.013127,-17894.523172,207.347003,-177.333876,-0.274047,188840597.694092,74054.118784,-5.812476,-3.118339,129.863526,51.139505,78.930186,-73.281194,-1369.535287,37.11576,-110.396954,-0.495403,58887726.163574,10880.376629,-3.538275,-0.844138,2.274201,118.658139,21.018661,27.635784,-26.998847,-14.658437,6.235478,-33.234325,1.527444,553480.51491,794.737397,7.667112,10.361249,13.479588,11.205387,126.319846,145.043895,109.096406,1263.198456,11.748405,126.041517,'class 2'
128.110762,108.465535,365.507404,423.565853,52686.096343,342.874382,80.691468,0.178711,3665606422.321923,46696.425849,128.868517,107.320964,337.191522,387.344332,43770.210354,307.37261,79.971715,0.128488,1926046190.370957,39798.047363,132.400088,101.915255,223.527806,197.934917,2465.131907,250.165764,-52.230841,-0.215189,1980436040.999129,48194.174561,-3.531571,135.39039,85.608161,175.040982,-7.577718,-17178.364484,187.697778,-195.275496,-0.367992,352295921.881597,73388.520836,-6.521873,-2.990302,131.55369,49.117331,83.679559,-86.529495,-583.838824,28.048123,-114.577618,-0.558673,76836818.156242,10195.192842,-2.685172,0.846398,3.836701,119.151289,20.345247,29.462237,-28.728389,-20.283366,6.791483,-35.519872,1.513911,760660.946087,919.161537,9.717229,13.2488,16.239102,12.402401,127.722416,146.102319,109.888806,1277.224173,11.790081,127.365986,'class 2'
131.777479,127.75667,439.955835,473.904416,78535.191924,380.214465,93.68995,-0.784193,5102752120.013329,58105.761176,132.683475,125.538752,400.814219,427.095639,63953.281004,339.887041,87.208595,-0.72073,2728729467.812363,49402.765178,137.471215,113.525712,221.10544,175.77975,4026.878622,238.122527,-62.342767,-0.458735,2143984286.581161,47905.506693,-4.787739,140.269459,87.841413,164.343525,-63.964845,-16104.110061,158.22349,-222.188335,-0.508911,597482649.41541,72390.108679,-7.585984,-2.798245,134.088973,46.084023,90.803728,-106.40225,594.723855,14.446459,-120.84871,-0.653581,103760866.973624,9167.40148,-1.405498,3.382241,6.180486,119.891024,19.335111,32.201958,-31.322743,-28.720889,7.625501,-38.948244,1.493611,1071436.334908,1105.800595,12.792451,17.580191,20.378435,14.197949,129.826304,147.68998,111.077425,1298.26307,11.852596,129.35272,'class 2'
139.999568,144.472747,464.005913,344.020548,48404.273053,403.351727,-59.331181,-1.082474,26850845759.356915,148049.410028,140.629921,140.354321,424.915337,302.784394,36858.933064,366.243953,-63.459563,-1.010825,20359301004.349285,133572.871989,144.152594,118.17555,241.685401,75.428537,-8349.077784,242.058722,-166.63018,-0.670504,6487543884.597446,97780.841406,-3.522673,145.36483,84.597978,186.237976,-139.157579,-13197.525082,130.220064,-269.377645,-0.647176,2590160138.96464,80336.415213,-4.734908,-1.212236,136.378157,41.606745,101.190781,-126.69327,2068.118123,0.396829,-127.090101,-0.770952,129806964.168159,8163.55416,4.251764,7.774437,8.986673,120.458549,18.524352,34.771236,-33.657551,-42.623357,8.561007,-42.218558,1.474079,1485088.746935,1313.14734,20.171372,23.694045,24.906281,15.919608,131.787871,151.346702,113.725092,1317.878748,12.072716,130.591655,'class 2'
149.499817,150.573716,432.183556,-33.657379,2606.806335,299.583118,-333.240502,-0.748277,51438004093.640625,230572.796082,149.619357,144.881127,403.625195,-45.429611,-1110.896445,277.791887,-323.221505,-0.727844,42482518498.68359,211359.307682,150.08937,114.221213,271.540449,-117.875563,-16170.952069,195.748305,-313.623873,-0.650826,15666672722.350586,144096.109222,-0.470013,148.339765,75.379173,212.037196,-195.283689,-10713.158184,112.267248,-307.550942,-0.688279,4636346908.40918,88875.604025,1.279592,1.749605,137.944882,36.746752,103.528923,-131.598859,2533.388805,-4.683604,-126.915255,-0.798613,127773506.543213,7537.501691,11.674475,12.144488,10.394883,121.313101,18.326795,34.976511,-36.023322,30.632529,6.072764,-42.096086,1.454868,1534341.269818,1185.002117,28.306257,28.776269,27.026665,16.631782,133.404333,153.928578,115.01754,1334.043359,12.31473,132.752135,'class 2'
157.832982,152.658848,473.019446,-188.988078,-12029.706125,289.301047,-478.289134,-0.80295,83415875348.59251,310125.116574,157.199307,146.470858,445.374098,-191.991718,-14260.585341,272.452042,-464.443769,-0.79783,69408099907.23325,287333.614596,154.88091,111.981732,315.389041,-217.256183,-22507.120368,198.071504,-415.327702,-0.773179,25068191564.55556,196636.895979,2.318397,151.542751,70.798508,239.026499,-248.066627,-8143.793187,97.623375,-345.690011,-0.769417,6935752020.421773,98809.80384,5.656556,3.338159,139.30361,33.384765,110.294052,-143.81761,3551.269851,-14.281043,-129.536566,-0.880021,137650634.923923,6693.089936,17.895697,15.5773,12.239141,121.640258,17.858408,36.591759,-37.440935,22.334603,6.766843,-44.207778,1.441115,1828729.005944,1319.98641,35.559049,33.240652,29.902493,17.663352,134.571971,156.834163,116.906411,1345.71975,12.491719,133.25294,'class 2'
161.999756,153.701462,493.438325,-266.656982,-19348.297363,284.159777,-550.816769,-0.830288,99405542902.625,349903.097656,160.989456,147.26576,466.249505,-265.276125,-20835.730766,269.781998,-535.058133,-0.832825,82871506898.5625,325322.506994,157.27679,110.86194,337.314341,-266.948768,-25675.349543,199.233156,-466.181944,-0.834359,29769166172.63086,222908.491939,3.712666,153.144317,68.50807,252.521768,-274.459305,-6859.05188,90.301104,-364.760418,-0.809988,8085507206.4375,103777.131127,7.845139,4.132473,139.983005,31.703694,113.676772,-149.927264,4060.233673,-19.079982,-130.847281,-0.920727,142589425.187256,6270.864731,21.006451,17.293785,13.161312,121.803845,17.624203,37.39942,-38.149774,18.185451,7.113898,-45.263672,1.434239,1975929.61211,1387.481647,39.185611,35.472945,31.340473,18.179161,135.155817,158.287022,117.85089,1351.558213,12.580218,133.503354,'class 2'
166.666382,127.002268,576.784049,-427.988424,-9139.612155,254.352218,-682.340637,-0.868366,201119413118.45218,451589.805131,165.644764,122.193581,547.879072,-417.897235,-11453.499174,242.597894,-660.495132,-0.870079,171114592524.36588,419669.621522,161.244613,94.63269,402.91863,-370.052486,-17074.838654,177.698701,-547.751194,-0.872236,61089473046.8805,267924.190831,4.40015,155.587002,59.365383,281.68772,-322.5755,2298.380229,62.162692,-384.738201,-0.872888,10835526025.163046,100171.273437,10.057762,5.657612,140.878047,27.355731,120.359835,-158.981834,4891.756664,-25.406984,-133.574849,-1.042404,152989243.905618,5936.022185,24.766717,20.366566,14.708955,121.936933,17.580281,38.741521,-39.180021,1.422125,7.922129,-47.102149,1.421616,2340909.034694,1536.108491,43.707831,39.307681,33.650069,18.941114,135.70398,158.561719,120.122447,1357.039842,12.189536,133.474197,'class 2'
168.999802,113.652059,618.458819,-508.657837,-4035.035889,239.447756,-748.105581,-0.887406,251978676307.625,502435.486328,167.972524,109.656917,588.695724,-494.211283,-6762.168633,229.005219,-723.216502,-0.888707,215238155092.03125,466845.338253,163.228616,86.517694,435.722276,-421.606705,-12774.386357,166.93098,-588.537685,-0.891175,76750343359.87793,290433.070621,4.743908,156.8084,54.793831,296.271363,-346.634699,6877.305884,48.092842,-394.72755,-0.90434,12210598378.421875,98368.262059,11.164124,6.420216,141.325588,25.18165,123.70152,-163.509325,5307.537192,-28.57063,-134.938695,-1.103245,158189391.301392,5768.593248,26.646936,21.903028,15.482812,122.00348,17.558319,39.412603,-39.695168,-6.959922,8.326263,-48.02143,1.415304,2523407.099829,1610.425314,45.969044,41.225136,34.80492,19.322108,135.978074,158.699074,121.258277,1359.780782,11.994186,133.459618,'class 2'
173.666428,86.952865,701.804544,-669.989278,6173.64932,209.640196,-879.629448,-0.925484,353692546523.45215,604122.193803,172.627832,84.584739,670.325291,-646.832392,2620.062959,201.821115,-848.653501,-0.92596,303481240717.8346,561192.452781,167.196439,70.288444,501.326565,-524.710424,-4173.875468,145.396525,-670.106935,-0.929051,108070650234.12758,335448.769513,5.431393,159.251084,45.651144,325.437314,-394.750894,16034.737993,19.954431,-414.705332,-0.96724,14960617197.14742,94762.404368,13.376748,7.945355,142.22063,20.833688,130.384583,-172.563895,6139.060183,-34.897633,-137.666263,-1.224922,168589210.019754,5433.750702,30.407202,24.975809,17.030454,122.136568,17.514396,40.754705,-40.725415,-23.723247,9.134493,-49.859907,1.402681,2888386.522412,1759.052158,50.491264,45.059871,37.114516,20.084062,136.526236,158.973772,123.529834,1365.262411,11.603503,133.430461,'class 2'
175.999847,73.602656,743.479313,-750.658691,11278.225586,194.735735,-945.394392,-0.944524,404551809712.625,654967.875,174.955593,72.048075,711.141943,-723.14644,7311.3935,188.228441,-911.374871,-0.944588,347604803285.5,608368.169512,169.180442,62.173448,534.130211,-576.264643,126.57683,134.628804,-710.893426,-0.94799,123731520547.125,357957.649302,5.775151,160.472482,41.079591,340.020957,-418.810093,20613.663648,5.884581,-424.694681,-0.998691,16335689550.40625,92959.39299,14.48311,8.70796,142.668171,18.659607,133.726268,-177.091386,6554.840711,-38.061279,-139.030109,-1.285763,173789357.415527,5266.321766,32.287421,26.51227,17.804311,122.203115,17.492434,41.425786,-41.240562,-32.105294,9.538627,-50.779187,1.396369,3070884.587547,1833.368982,52.752477,46.977326,38.269367,20.465056,136.80033,159.111126,124.665664,1368.003351,11.408153,133.415882,'class 2'
178.111209,52.324338,790.039687,-972.223614,102770.301708,30.835658,-1003.059238,-0.665787,532024076089.5614,544935.066811,177.087847,52.075993,756.680021,-933.05861,94658.070335,27.806014,-960.864622,-0.672179,448890683272.061,500533.076561,170.707463,48.37136,566.083784,-705.180034,56258.064492,5.400013,-710.580039,-0.742707,134262520888.71765,275899.827224,6.380385,160.34842,34.224668,322.043614,-414.823733,27986.195254,-40.976048,-373.847693,-1.015639,10433521427.16906,62388.23566,16.739427,10.359042,143.530183,13.119225,125.159887,-165.587438,5784.775819,-36.372437,-129.214998,-0.399475,128813175.336886,4475.666876,33.557664,27.17728,16.818237,123.23633,17.904182,41.395309,-43.759625,64.38905,6.816039,-50.575663,1.35552,3172228.7454,1659.480663,53.851517,47.471132,37.11209,20.293853,137.486491,155.69937,124.812815,1374.86496,10.205946,136.415519,'class 2'
